date_block_num,shop_id,item_id,item_category_id,month,year,item_cnt_month_lag_1,item_cnt_month_lag_2,item_cnt_month_lag_3,item_cnt_month_lag_6,item_cnt_month_lag_12,item_cnt_month
27,2,22,40,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,24,40,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,30,40,3,2,0.0,0.0,0.0,0.0,1.0,0.0
27,2,31,37,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,32,40,3,2,1.0,0.0,0.0,2.0,0.0,0.0
27,2,33,37,3,2,0.0,1.0,0.0,0.0,0.0,1.0
27,2,40,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,42,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,45,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,49,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,51,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,53,57,3,2,0.0,1.0,0.0,0.0,0.0,0.0
27,2,57,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,59,57,3,2,0.0,1.0,0.0,0.0,0.0,0.0
27,2,64,40,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,67,40,3,2,0.0,1.0,1.0,0.0,0.0,0.0
27,2,69,54,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,70,49,3,2,0.0,0.0,0.0,0.0,0.0,1.0
27,2,74,37,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,76,37,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,77,40,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,87,37,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,93,43,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,100,40,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,108,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,109,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,113,57,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,149,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,153,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,154,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,155,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,156,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,163,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,166,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,196,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,202,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,213,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,226,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,228,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,234,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,253,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,257,45,3,2,0.0,1.0,0.0,0.0,0.0,0.0
27,2,258,45,3,2,0.0,1.0,0.0,0.0,0.0,0.0
27,2,259,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,269,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,271,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,276,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,282,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,285,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,292,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,293,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,295,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,298,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,308,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,313,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,325,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,331,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,339,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,347,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,353,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,383,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,388,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,394,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,407,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,408,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,412,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,413,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,421,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,432,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,448,45,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,455,44,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,464,49,3,2,0.0,0.0,0.0,1.0,0.0,0.0
27,2,472,49,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,475,73,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,478,73,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,481,49,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,482,73,3,2,1.0,4.0,0.0,1.0,0.0,0.0
27,2,486,73,3,2,2.0,3.0,0.0,1.0,0.0,1.0
27,2,491,73,3,2,0.0,1.0,0.0,1.0,0.0,0.0
27,2,492,76,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,493,54,3,2,0.0,0.0,0.0,0.0,0.0,0.0
27,2,494,49,3,2,0.0,0.0,0.0,0.0,0.0,1.0
27,2,496,73,3,2,0.0,0.0,0.0,0.0,0.0,0.0
