date_block_num,shop_id,item_id,item_category_id,month,year,item_cnt_month_lag_1,item_cnt_month_lag_2,item_cnt_month_lag_3,item_cnt_month_lag_6,item_cnt_month_lag_12,item_cnt_month
22,2,2,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,11,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,15,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,30,40,10,1,0.0,0.0,0.0,1.0,0.0,0.0
22,2,31,37,10,1,0.0,0.0,0.0,1.0,0.0,0.0
22,2,32,40,10,1,2.0,2.0,0.0,0.0,0.0,0.0
22,2,33,37,10,1,0.0,1.0,0.0,0.0,2.0,0.0
22,2,36,37,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,38,41,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,40,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,42,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,44,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,45,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,49,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,51,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,53,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,57,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,59,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,64,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,67,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,71,37,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,74,37,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,76,37,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,77,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,85,37,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,87,37,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,90,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,91,37,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,93,43,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,100,40,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,101,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,107,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,108,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,109,57,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,149,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,153,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,154,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,155,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,156,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,166,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,179,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,197,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,202,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,213,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,220,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,226,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,228,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,236,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,253,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,257,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,258,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,259,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,269,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,270,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,282,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,292,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,293,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,294,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,295,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,297,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,298,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,299,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,308,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,313,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,325,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,330,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,343,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,346,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,373,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,384,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,385,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,388,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,392,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,396,44,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,405,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,407,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,408,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,410,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,413,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,421,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,448,45,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,464,49,10,1,1.0,0.0,0.0,0.0,0.0,0.0
22,2,472,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,474,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,478,73,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,479,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,481,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,482,73,10,1,1.0,2.0,0.0,0.0,2.0,0.0
22,2,484,73,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,486,73,10,1,1.0,1.0,0.0,0.0,0.0,2.0
22,2,491,73,10,1,1.0,0.0,0.0,1.0,0.0,1.0
22,2,492,76,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,493,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,494,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,496,73,10,1,0.0,0.0,0.0,1.0,0.0,0.0
22,2,498,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,502,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,504,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,505,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,506,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,508,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,512,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,515,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,521,31,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,523,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,534,77,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,544,77,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,556,77,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,563,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,564,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,567,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,572,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,576,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,577,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,581,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,583,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,592,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,618,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,622,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,624,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,627,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,632,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,633,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,644,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,650,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,652,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,658,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,678,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,682,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,686,73,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,687,73,10,1,0.0,1.0,1.0,0.0,0.0,0.0
22,2,688,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,689,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,718,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,724,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,755,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,756,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,757,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,784,49,10,1,1.0,0.0,1.0,0.0,0.0,0.0
22,2,786,49,10,1,1.0,1.0,1.0,0.0,0.0,0.0
22,2,790,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,792,73,10,1,1.0,1.0,3.0,0.0,0.0,0.0
22,2,795,73,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,798,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,799,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,801,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,802,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,803,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,805,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,806,49,10,1,1.0,14.0,2.0,1.0,0.0,1.0
22,2,809,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,812,77,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,817,77,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,829,73,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,831,73,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,832,49,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,833,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,835,73,10,1,0.0,1.0,0.0,0.0,0.0,0.0
22,2,837,73,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,838,54,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,839,73,10,1,0.0,0.0,0.0,1.0,0.0,0.0
22,2,842,76,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,846,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,847,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,848,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,849,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,851,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,853,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,856,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,858,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,862,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,864,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,867,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,868,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,869,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,871,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,885,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,889,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
22,2,890,78,10,1,0.0,0.0,0.0,0.0,0.0,0.0
