date_block_num,shop_id,item_id,item_category_id,month,year,item_cnt_month_lag_1,item_cnt_month_lag_2,item_cnt_month_lag_3,item_cnt_month_lag_6,item_cnt_month_lag_12,item_cnt_month
25,2,23,40,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,30,40,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,31,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,32,40,1,2,0.0,2.0,0.0,0.0,0.0,0.0
25,2,33,37,1,2,0.0,0.0,0.0,0.0,0.0,1.0
25,2,36,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,38,41,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,39,41,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,40,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,42,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,45,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,49,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,51,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,53,57,1,2,0.0,0.0,0.0,0.0,0.0,1.0
25,2,57,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,59,57,1,2,0.0,0.0,0.0,0.0,0.0,1.0
25,2,64,40,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,67,40,1,2,1.0,0.0,0.0,0.0,0.0,1.0
25,2,71,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,74,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,76,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,77,40,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,80,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,82,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,85,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,87,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,90,40,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,91,37,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,93,43,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,101,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,109,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,113,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,116,57,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,137,44,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,149,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,153,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,154,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,155,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,156,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,166,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,199,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,202,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,213,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,226,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,228,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,253,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,257,45,1,2,0.0,0.0,0.0,0.0,0.0,1.0
25,2,258,45,1,2,0.0,0.0,0.0,0.0,0.0,1.0
25,2,259,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,261,44,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,269,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,276,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,282,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,292,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,295,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,298,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,299,44,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,308,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,313,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,325,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,341,44,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,362,44,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,384,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,388,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,392,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,405,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,406,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,407,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,408,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,410,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,413,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,414,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,421,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,448,45,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,452,44,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,464,49,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,472,49,1,2,0.0,0.0,0.0,0.0,1.0,0.0
25,2,477,73,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,482,73,1,2,0.0,0.0,0.0,0.0,1.0,4.0
25,2,486,73,1,2,0.0,0.0,2.0,0.0,0.0,3.0
25,2,490,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,491,73,1,2,0.0,0.0,1.0,0.0,0.0,1.0
25,2,492,76,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,493,54,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,494,49,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,496,73,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,503,31,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,504,31,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,505,31,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,506,31,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,508,31,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,515,31,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,521,31,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,527,77,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,535,73,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,540,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,556,77,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,563,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,564,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,567,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,576,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,581,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,583,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,587,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,589,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,607,77,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,612,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,616,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,618,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,620,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,624,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,627,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,633,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,638,77,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,649,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,650,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,652,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,653,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,656,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,658,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,686,73,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,687,73,1,2,0.0,0.0,0.0,1.0,0.0,0.0
25,2,688,78,1,2,0.0,0.0,0.0,0.0,0.0,0.0
25,2,701,77,1,2,0.0,0.0,0.0,0.0,0.0,0.0
